PERSONID,SUBJECT_Pref,SUBJECT_Pref_Level,SUBJECT_Teach_Mapping
108612,HSMATH,3,Math
108612,FRENCH,3,ForeignLanguage
108612,MUSIC,3,OtherSubjects
108612,ELEMENTARY,1,GeneralEd
108612,BIOLOGY,2,Science
108612,PHYSICS,3,Science
108612,SPED,3,GeneralEd
108612,MSMATH,3,Math
107926,COMPUTERSCI,3,Math
107926,HSGENSCIENCE,3,Science
107926,BILINGUAL,3,ForeignLanguage
107926,PHYSICS,3,Science
107926,CHEMISTRY,3,Science
107926,PREK,3,OtherSubjects
107926,HSMATH,3,Math
107926,MSGENSCIENCE,3,Science
107926,SPANISH,3,ForeignLanguage
107926,FRENCH,3,ForeignLanguage
107926,HISTORY,3,SocialStudies
107926,ENGLISH,2,English
107926,MUSIC,3,OtherSubjects
107926,BIOLOGY,3,Science
107926,MSGENERALIST,3,GeneralEd
107926,SPED,1,GeneralEd
107926,MSMATH,3,Math
107926,ESL,3,English
107926,ELEMENTARY,3,GeneralEd
107926,ARTS,3,Humanities
102341,PHYSICS,2,Science
102341,HSGENSCIENCE,2,Science
102341,COMPUTERSCI,2,Math
102341,PREK,3,OtherSubjects
102341,BILINGUAL,3,ForeignLanguage
102341,MSMATH,1,Math
102341,ELEMENTARY,3,GeneralEd
102341,MSGENERALIST,3,GeneralEd
102341,SPANISH,3,ForeignLanguage
102341,FRENCH,3,ForeignLanguage
102341,BIOLOGY,3,Science
102341,ENGLISH,2,English
102341,SPED,3,GeneralEd
102341,MSGENSCIENCE,3,Science
102341,HSMATH,1,Math
102341,MUSIC,3,OtherSubjects
102341,ESL,3,English
102341,CHEMISTRY,3,Science
102341,HISTORY,2,SocialStudies
102341,ARTS,3,Humanities
102334,MSGENERALIST,1,GeneralEd
102334,PHYSICS,3,Science
102334,HSGENSCIENCE,2,Science
102334,SPED,3,GeneralEd
102334,ELEMENTARY,1,GeneralEd
102334,SPANISH,3,ForeignLanguage
102334,BIOLOGY,2,Science
102334,CHEMISTRY,3,Science
102334,ARTS,2,Humanities
102334,PREK,2,OtherSubjects
102334,FRENCH,3,ForeignLanguage
102334,BILINGUAL,3,ForeignLanguage
102334,HSMATH,2,Math
102334,HISTORY,2,SocialStudies
102334,ENGLISH,1,English
102334,MSGENSCIENCE,2,Science
102334,MSMATH,2,Math
102334,ESL,2,English
102334,COMPUTERSCI,2,Math
102334,MUSIC,3,OtherSubjects
107532,MSGENSCIENCE,3,Science
107532,CHEMISTRY,3,Science
107532,ARTS,3,Humanities
107532,ESL,3,English
107532,ELEMENTARY,1,GeneralEd
107532,FRENCH,3,ForeignLanguage
107532,MUSIC,3,OtherSubjects
107532,PREK,2,OtherSubjects
107532,PHYSICS,3,Science
107532,HSMATH,3,Math
107532,BIOLOGY,3,Science
107532,ENGLISH,2,English
107532,HSGENSCIENCE,3,Science
107532,BILINGUAL,3,ForeignLanguage
107532,SPANISH,3,ForeignLanguage
107532,HISTORY,2,SocialStudies
107532,COMPUTERSCI,3,Math
107532,SPED,3,GeneralEd
107532,MSMATH,2,Math
107532,MSGENERALIST,2,GeneralEd
101902,SPED,3,GeneralEd
101902,PHYSICS,3,Science
101902,ELEMENTARY,1,GeneralEd
101902,FRENCH,3,ForeignLanguage
101902,COMPUTERSCI,3,Math
101902,ESL,3,English
101902,CHEMISTRY,3,Science
101902,HISTORY,1,SocialStudies
101902,PREK,3,OtherSubjects
101902,HSMATH,3,Math
101902,MUSIC,3,OtherSubjects
101902,MSGENSCIENCE,3,Science
101902,MSGENERALIST,2,GeneralEd
101902,BILINGUAL,3,ForeignLanguage
101902,ENGLISH,1,English
101902,ARTS,3,Humanities
101902,HSGENSCIENCE,3,Science
101902,MSMATH,2,Math
101902,SPANISH,2,ForeignLanguage
101902,BIOLOGY,3,Science
103274,CHEMISTRY,3,Science
103274,PHYSICS,3,Science
103274,BILINGUAL,3,ForeignLanguage
103274,FRENCH,3,ForeignLanguage
103274,PREK,3,OtherSubjects
103274,MUSIC,3,OtherSubjects
103274,HSGENSCIENCE,3,Science
103274,HSMATH,3,Math
103274,COMPUTERSCI,3,Math
103274,SPANISH,3,ForeignLanguage
103274,ARTS,3,Humanities
103274,SPED,2,GeneralEd
103274,MSMATH,3,Math
103274,HISTORY,1,SocialStudies
103274,ESL,1,English
103274,MSGENERALIST,2,GeneralEd
103274,ELEMENTARY,2,GeneralEd
103274,BIOLOGY,2,Science
103274,ENGLISH,1,English
103274,MSGENSCIENCE,3,Science
102165,ELEMENTARY,1,GeneralEd
102165,SPED,1,GeneralEd
102165,ENGLISH,2,English
102165,PREK,1,OtherSubjects
102165,HISTORY,2,SocialStudies
102165,FRENCH,3,ForeignLanguage
102165,ARTS,2,Humanities
102165,CHEMISTRY,2,Science
102165,MSMATH,1,Math
102165,BILINGUAL,3,ForeignLanguage
102165,COMPUTERSCI,2,Math
102165,PHYSICS,2,Science
102165,SPANISH,3,ForeignLanguage
102165,BIOLOGY,2,Science
102165,ESL,2,English
102165,HSGENSCIENCE,2,Science
102165,MUSIC,3,OtherSubjects
102165,MSGENSCIENCE,2,Science
102165,HSMATH,1,Math
102165,MSGENERALIST,1,GeneralEd
107101,HISTORY,1,SocialStudies
107101,SPED,3,GeneralEd
107101,PHYSICS,3,Science
107101,ENGLISH,3,English
107101,ARTS,3,Humanities
107101,SPANISH,3,ForeignLanguage
107101,MSGENERALIST,3,GeneralEd
107101,BILINGUAL,3,ForeignLanguage
107101,HSMATH,1,Math
107101,COMPUTERSCI,1,Math
107101,ELEMENTARY,3,GeneralEd
107101,MSGENSCIENCE,2,Science
107101,ESL,3,English
107101,MSMATH,1,Math
107101,CHEMISTRY,3,Science
107101,FRENCH,3,ForeignLanguage
107101,BIOLOGY,3,Science
107101,MUSIC,3,OtherSubjects
107101,PREK,3,OtherSubjects
107101,HSGENSCIENCE,2,Science
103538,SPED,3,GeneralEd
103538,BILINGUAL,3,ForeignLanguage
103538,MSGENSCIENCE,1,Science
103538,MSMATH,1,Math
103538,ARTS,3,Humanities
103538,BIOLOGY,3,Science
103538,HSMATH,3,Math
103538,HISTORY,3,SocialStudies
103538,ESL,3,English
103538,ELEMENTARY,2,GeneralEd
103538,ENGLISH,3,English
103538,FRENCH,3,ForeignLanguage
103538,PHYSICS,3,Science
103538,COMPUTERSCI,3,Math
103538,SPANISH,3,ForeignLanguage
103538,MSGENERALIST,3,GeneralEd
103538,HSGENSCIENCE,3,Science
103538,PREK,3,OtherSubjects
103538,CHEMISTRY,3,Science
103538,MUSIC,3,OtherSubjects
100052,MSGENERALIST,2,GeneralEd
100052,ENGLISH,3,English
100052,HSMATH,1,Math
100052,PHYSICS,2,Science
100052,BIOLOGY,1,Science
100052,ARTS,3,Humanities
100052,ELEMENTARY,3,GeneralEd
100052,MSGENSCIENCE,2,Science
100052,MUSIC,3,OtherSubjects
100052,SPED,3,GeneralEd
100052,CHEMISTRY,2,Science
100052,HISTORY,1,SocialStudies
100052,PREK,3,OtherSubjects
100052,SPANISH,3,ForeignLanguage
100052,BILINGUAL,3,ForeignLanguage
100052,COMPUTERSCI,3,Math
100052,FRENCH,3,ForeignLanguage
100052,ESL,3,English
100052,HSGENSCIENCE,1,Science
100052,MSMATH,2,Math
104798,CHEMISTRY,3,Science
104798,MSGENERALIST,2,GeneralEd
104798,HSGENSCIENCE,3,Science
104798,COMPUTERSCI,3,Math
104798,HSMATH,2,Math
104798,MSGENSCIENCE,3,Science
104798,FRENCH,3,ForeignLanguage
104798,SPED,2,GeneralEd
104798,BILINGUAL,3,ForeignLanguage
104798,BIOLOGY,3,Science
104798,MSMATH,2,Math
104798,HISTORY,1,SocialStudies
104798,SPANISH,2,ForeignLanguage
104798,PREK,2,OtherSubjects
104798,PHYSICS,3,Science
104798,ENGLISH,1,English
104798,ELEMENTARY,1,GeneralEd
104798,ESL,2,English
104798,ARTS,2,Humanities
104798,MUSIC,3,OtherSubjects
109828,SPANISH,3,ForeignLanguage
109828,PREK,3,OtherSubjects
109828,ESL,3,English
109828,FRENCH,3,ForeignLanguage
109828,MSGENERALIST,2,GeneralEd
109828,MUSIC,3,OtherSubjects
109828,MSMATH,3,Math
109828,CHEMISTRY,3,Science
109828,BILINGUAL,3,ForeignLanguage
109828,COMPUTERSCI,3,Math
109828,ARTS,3,Humanities
109828,HSGENSCIENCE,3,Science
109828,MSGENSCIENCE,3,Science
109828,HSMATH,3,Math
109828,ENGLISH,1,English
109828,PHYSICS,3,Science
109828,BIOLOGY,3,Science
109828,ELEMENTARY,3,GeneralEd
109828,HISTORY,2,SocialStudies
109828,SPED,1,GeneralEd
108000,MSGENERALIST,2,GeneralEd
108000,BIOLOGY,3,Science
108000,HISTORY,3,SocialStudies
108000,MUSIC,2,OtherSubjects
108000,ELEMENTARY,1,GeneralEd
108000,CHEMISTRY,3,Science
108000,HSMATH,3,Math
108000,SPANISH,3,ForeignLanguage
108000,SPED,1,GeneralEd
108000,ARTS,3,Humanities
108000,MSMATH,3,Math
108000,ENGLISH,2,English
108000,PREK,1,OtherSubjects
108000,COMPUTERSCI,2,Math
108000,ESL,2,English
108000,MSGENSCIENCE,3,Science
108000,PHYSICS,3,Science
108000,FRENCH,3,ForeignLanguage
108000,BILINGUAL,3,ForeignLanguage
108000,HSGENSCIENCE,3,Science
104583,BIOLOGY,3,Science
104583,CHEMISTRY,3,Science
104583,HISTORY,1,SocialStudies
104583,MSMATH,3,Math
104583,COMPUTERSCI,3,Math
104583,MUSIC,3,OtherSubjects
104583,SPED,3,GeneralEd
104583,ARTS,2,Humanities
104583,HSGENSCIENCE,3,Science
104583,SPANISH,3,ForeignLanguage
104583,MSGENSCIENCE,2,Science
104583,HSMATH,3,Math
104583,ESL,3,English
104583,PHYSICS,3,Science
104583,PREK,2,OtherSubjects
104583,ELEMENTARY,1,GeneralEd
104583,ENGLISH,1,English
104583,BILINGUAL,3,ForeignLanguage
104583,MSGENERALIST,1,GeneralEd
104583,FRENCH,3,ForeignLanguage
106747,PREK,3,OtherSubjects
106747,BIOLOGY,2,Science
106747,MUSIC,3,OtherSubjects
106747,FRENCH,3,ForeignLanguage
106747,PHYSICS,3,Science
106747,BILINGUAL,3,ForeignLanguage
106747,ESL,3,English
106747,COMPUTERSCI,3,Math
106747,CHEMISTRY,3,Science
106747,ELEMENTARY,3,GeneralEd
106747,HISTORY,1,SocialStudies
106747,SPANISH,3,ForeignLanguage
106747,ARTS,2,Humanities
106747,ENGLISH,1,English
106747,SPED,3,GeneralEd
106747,HSGENSCIENCE,2,Science
106747,MSMATH,2,Math
106747,HSMATH,3,Math
106747,MSGENSCIENCE,2,Science
106747,MSGENERALIST,2,GeneralEd
108059,SPANISH,3,ForeignLanguage
108059,ELEMENTARY,2,GeneralEd
108059,MSMATH,2,Math
108059,BILINGUAL,3,ForeignLanguage
108059,SPED,3,GeneralEd
108059,HSGENSCIENCE,1,Science
108059,BIOLOGY,2,Science
108059,ENGLISH,1,English
108059,COMPUTERSCI,1,Math
108059,MUSIC,2,OtherSubjects
108059,HISTORY,1,SocialStudies
108059,MSGENERALIST,2,GeneralEd
108059,PHYSICS,2,Science
108059,PREK,2,OtherSubjects
108059,FRENCH,3,ForeignLanguage
108059,ESL,1,English
108059,ARTS,2,Humanities
108059,CHEMISTRY,3,Science
108059,HSMATH,2,Math
108059,MSGENSCIENCE,2,Science
100054,MSGENERALIST,2,GeneralEd
100054,HSMATH,2,Math
100054,PREK,3,OtherSubjects
100054,ENGLISH,1,English
100054,MSMATH,2,Math
100054,ELEMENTARY,2,GeneralEd
100054,ARTS,2,Humanities
100054,SPANISH,3,ForeignLanguage
100054,HISTORY,1,SocialStudies
100054,MSGENSCIENCE,2,Science
100054,COMPUTERSCI,2,Math
100054,BILINGUAL,3,ForeignLanguage
100054,ESL,1,English
100054,SPED,3,GeneralEd
100054,CHEMISTRY,3,Science
100054,PHYSICS,3,Science
100054,MUSIC,3,OtherSubjects
100054,BIOLOGY,3,Science
100054,FRENCH,3,ForeignLanguage
100054,HSGENSCIENCE,2,Science
102961,FRENCH,3,ForeignLanguage
102961,ENGLISH,3,English
102961,COMPUTERSCI,3,Math
102961,MUSIC,3,OtherSubjects
102961,ELEMENTARY,3,GeneralEd
102961,SPED,3,GeneralEd
102961,CHEMISTRY,2,Science
102961,ARTS,3,Humanities
102961,PREK,3,OtherSubjects
102961,BIOLOGY,1,Science
102961,MSGENSCIENCE,1,Science
102961,HISTORY,3,SocialStudies
102961,SPANISH,3,ForeignLanguage
102961,MSGENERALIST,2,GeneralEd
102961,HSGENSCIENCE,1,Science
102961,HSMATH,3,Math
102961,PHYSICS,3,Science
102961,MSMATH,2,Math
102961,BILINGUAL,3,ForeignLanguage
102961,ESL,3,English
105642,ELEMENTARY,1,GeneralEd
105642,PREK,1,OtherSubjects
105642,HSMATH,1,Math
105642,MSMATH,1,Math
105642,MSGENERALIST,1,GeneralEd
105642,MSGENSCIENCE,3,Science
105532,HSGENSCIENCE,2,Science
105532,PREK,1,OtherSubjects
105532,MSGENERALIST,1,GeneralEd
105532,MSMATH,2,Math
105532,COMPUTERSCI,2,Math
105532,CHEMISTRY,3,Science
105532,BILINGUAL,1,ForeignLanguage
105532,SPANISH,1,ForeignLanguage
105532,HSMATH,2,Math
105532,ARTS,1,Humanities
105532,ELEMENTARY,1,GeneralEd
105532,ESL,1,English
105532,BIOLOGY,2,Science
105532,ENGLISH,2,English
105532,PHYSICS,3,Science
105532,SPED,2,GeneralEd
105532,HISTORY,1,SocialStudies
105532,FRENCH,3,ForeignLanguage
105532,MSGENSCIENCE,2,Science
105532,MUSIC,3,OtherSubjects
105701,ARTS,3,Humanities
105701,SPED,2,GeneralEd
105701,MUSIC,3,OtherSubjects
105701,FRENCH,3,ForeignLanguage
105701,BILINGUAL,3,ForeignLanguage
105701,COMPUTERSCI,1,Math
105701,MSGENSCIENCE,1,Science
105701,PREK,2,OtherSubjects
105701,ENGLISH,3,English
105701,HSGENSCIENCE,1,Science
105701,ESL,3,English
105701,CHEMISTRY,1,Science
105701,PHYSICS,1,Science
105701,SPANISH,3,ForeignLanguage
105701,HISTORY,3,SocialStudies
105701,ELEMENTARY,1,GeneralEd
105701,MSMATH,1,Math
105701,HSMATH,1,Math
105701,BIOLOGY,1,Science
105701,MSGENERALIST,2,GeneralEd
106928,ESL,3,English
106928,FRENCH,3,ForeignLanguage
106928,MSGENSCIENCE,1,Science
106928,ELEMENTARY,1,GeneralEd
106928,SPED,3,GeneralEd
106928,MUSIC,3,OtherSubjects
106928,BIOLOGY,2,Science
106928,ENGLISH,1,English
106928,COMPUTERSCI,3,Math
106928,PREK,3,OtherSubjects
106928,BILINGUAL,3,ForeignLanguage
106928,HSMATH,3,Math
106928,HSGENSCIENCE,3,Science
106928,HISTORY,1,SocialStudies
106928,ARTS,1,Humanities
106928,CHEMISTRY,3,Science
106928,SPANISH,3,ForeignLanguage
106928,MSMATH,3,Math
106928,MSGENERALIST,1,GeneralEd
106928,PHYSICS,3,Science
104560,SPANISH,3,ForeignLanguage
104560,MSMATH,1,Math
104560,HSMATH,2,Math
104560,ARTS,3,Humanities
104560,SPED,3,GeneralEd
104560,PHYSICS,3,Science
104560,COMPUTERSCI,2,Math
104560,MSGENERALIST,1,GeneralEd
104560,HISTORY,1,SocialStudies
104560,ELEMENTARY,2,GeneralEd
104560,ESL,3,English
104560,CHEMISTRY,3,Science
104560,MSGENSCIENCE,3,Science
104560,PREK,3,OtherSubjects
104560,BIOLOGY,3,Science
104560,BILINGUAL,3,ForeignLanguage
104560,MUSIC,2,OtherSubjects
104560,ENGLISH,1,English
104560,FRENCH,3,ForeignLanguage
104560,HSGENSCIENCE,3,Science
107181,COMPUTERSCI,3,Math
107181,FRENCH,3,ForeignLanguage
107181,HSMATH,3,Math
107181,PREK,3,OtherSubjects
107181,HISTORY,1,SocialStudies
107181,ELEMENTARY,1,GeneralEd
107181,ESL,3,English
107181,BILINGUAL,3,ForeignLanguage
107181,MSGENERALIST,2,GeneralEd
107181,SPANISH,3,ForeignLanguage
107181,SPED,3,GeneralEd
107181,MUSIC,3,OtherSubjects
107181,PHYSICS,3,Science
107181,MSMATH,1,Math
107181,BIOLOGY,3,Science
107181,HSGENSCIENCE,3,Science
107181,ARTS,3,Humanities
107181,ENGLISH,3,English
107181,CHEMISTRY,3,Science
107181,MSGENSCIENCE,3,Science
105874,HISTORY,1,SocialStudies
105874,MUSIC,1,OtherSubjects
105874,BILINGUAL,3,ForeignLanguage
105874,PHYSICS,3,Science
105874,ESL,2,English
105874,SPANISH,3,ForeignLanguage
105874,MSMATH,3,Math
105874,CHEMISTRY,3,Science
105874,HSMATH,1,Math
105874,MSGENSCIENCE,3,Science
105874,ENGLISH,3,English
105874,ARTS,1,Humanities
105874,COMPUTERSCI,2,Math
105874,ELEMENTARY,1,GeneralEd
105874,BIOLOGY,2,Science
105874,FRENCH,2,ForeignLanguage
105874,HSGENSCIENCE,3,Science
105874,SPED,2,GeneralEd
105874,PREK,2,OtherSubjects
105874,MSGENERALIST,3,GeneralEd
108427,PHYSICS,3,Science
108427,MSMATH,1,Math
108427,FRENCH,3,ForeignLanguage
108427,HSMATH,2,Math
108427,MUSIC,3,OtherSubjects
108427,ELEMENTARY,1,GeneralEd
108427,BIOLOGY,2,Science
108427,HSGENSCIENCE,2,Science
108427,SPANISH,3,ForeignLanguage
108427,HISTORY,2,SocialStudies
108427,MSGENSCIENCE,1,Science
108427,ARTS,3,Humanities
108427,BILINGUAL,3,ForeignLanguage
108427,SPED,2,GeneralEd
108427,ENGLISH,1,English
108427,PREK,3,OtherSubjects
108427,COMPUTERSCI,3,Math
108427,CHEMISTRY,3,Science
108427,MSGENERALIST,1,GeneralEd
108427,ESL,3,English
102675,BIOLOGY,3,Science
102675,CHEMISTRY,3,Science
102675,MSGENERALIST,2,GeneralEd
102675,ARTS,3,Humanities
102675,SPANISH,3,ForeignLanguage
102675,ELEMENTARY,2,GeneralEd
102675,HSMATH,3,Math
102675,MUSIC,2,OtherSubjects
102675,COMPUTERSCI,3,Math
102675,ESL,2,English
102675,HISTORY,2,SocialStudies
102675,PREK,2,OtherSubjects
102675,BILINGUAL,3,ForeignLanguage
102675,MSGENSCIENCE,3,Science
102675,FRENCH,3,ForeignLanguage
102675,MSMATH,3,Math
102675,SPED,3,GeneralEd
102675,PHYSICS,3,Science
102675,HSGENSCIENCE,3,Science
102675,ENGLISH,1,English
102079,CHEMISTRY,3,Science
102079,MSMATH,3,Math
102079,ELEMENTARY,3,GeneralEd
102079,COMPUTERSCI,2,Math
102079,PHYSICS,3,Science
102079,SPED,3,GeneralEd
102079,MSGENSCIENCE,2,Science
102079,ARTS,2,Humanities
102079,BILINGUAL,3,ForeignLanguage
102079,BIOLOGY,2,Science
102079,HSGENSCIENCE,2,Science
102079,FRENCH,3,ForeignLanguage
102079,PREK,3,OtherSubjects
102079,MSGENERALIST,2,GeneralEd
102079,ESL,2,English
102079,MUSIC,3,OtherSubjects
102079,HISTORY,1,SocialStudies
102079,HSMATH,3,Math
102079,SPANISH,3,ForeignLanguage
102079,ENGLISH,1,English
103690,SPANISH,3,ForeignLanguage
103690,ARTS,3,Humanities
103690,FRENCH,2,ForeignLanguage
103690,ENGLISH,1,English
103690,CHEMISTRY,1,Science
103690,HISTORY,2,SocialStudies
103690,BIOLOGY,3,Science
103690,BILINGUAL,3,ForeignLanguage
103690,PREK,2,OtherSubjects
103690,MSGENERALIST,2,GeneralEd
103690,MSGENSCIENCE,1,Science
103690,MUSIC,3,OtherSubjects
103690,HSGENSCIENCE,1,Science
103690,MSMATH,1,Math
103690,ESL,2,English
103690,SPED,3,GeneralEd
103690,HSMATH,1,Math
103690,ELEMENTARY,2,GeneralEd
103690,COMPUTERSCI,3,Math
103690,PHYSICS,2,Science
103797,MSMATH,3,Math
103797,HISTORY,3,SocialStudies
103797,BIOLOGY,3,Science
103797,PHYSICS,3,Science
103797,ELEMENTARY,1,GeneralEd
103797,HSGENSCIENCE,3,Science
103797,MUSIC,3,OtherSubjects
103797,MSGENERALIST,3,GeneralEd
103797,COMPUTERSCI,3,Math
103797,FRENCH,3,ForeignLanguage
103797,HSMATH,3,Math
103797,BILINGUAL,3,ForeignLanguage
103797,SPED,2,GeneralEd
103797,ARTS,3,Humanities
103797,ENGLISH,3,English
103797,SPANISH,3,ForeignLanguage
103797,MSGENSCIENCE,3,Science
103797,ESL,3,English
103797,CHEMISTRY,3,Science
103797,PREK,1,OtherSubjects
107358,ELEMENTARY,2,GeneralEd
107358,PREK,3,OtherSubjects
107358,BIOLOGY,2,Science
107358,ARTS,3,Humanities
107358,CHEMISTRY,2,Science
107358,HISTORY,3,SocialStudies
107358,MSGENERALIST,2,GeneralEd
107358,SPED,2,GeneralEd
107358,HSMATH,1,Math
107358,SPANISH,3,ForeignLanguage
107358,MSMATH,1,Math
107358,MUSIC,2,OtherSubjects
107358,FRENCH,2,ForeignLanguage
107358,COMPUTERSCI,2,Math
107358,MSGENSCIENCE,1,Science
107358,ENGLISH,2,English
107358,BILINGUAL,3,ForeignLanguage
107358,ESL,2,English
107358,PHYSICS,1,Science
107358,HSGENSCIENCE,1,Science
102316,COMPUTERSCI,3,Math
102316,PHYSICS,3,Science
102316,MSGENERALIST,1,GeneralEd
102316,HSMATH,3,Math
102316,ELEMENTARY,2,GeneralEd
102316,MSGENSCIENCE,3,Science
102316,BILINGUAL,3,ForeignLanguage
102316,ENGLISH,1,English
102316,FRENCH,3,ForeignLanguage
102316,MUSIC,3,OtherSubjects
102316,ESL,3,English
102316,MSMATH,2,Math
102316,SPANISH,3,ForeignLanguage
102316,SPED,3,GeneralEd
102316,ARTS,3,Humanities
102316,CHEMISTRY,3,Science
102316,PREK,3,OtherSubjects
102316,BIOLOGY,3,Science
102316,HSGENSCIENCE,3,Science
102316,HISTORY,1,SocialStudies
109033,ESL,2,English
109033,ARTS,1,Humanities
109033,ENGLISH,1,English
109033,BILINGUAL,3,ForeignLanguage
109033,SPANISH,3,ForeignLanguage
109033,MSMATH,3,Math
109033,BIOLOGY,3,Science
109033,MUSIC,2,OtherSubjects
109033,HISTORY,2,SocialStudies
109033,SPED,1,GeneralEd
109033,MSGENSCIENCE,3,Science
109033,ELEMENTARY,2,GeneralEd
109033,COMPUTERSCI,3,Math
109033,HSMATH,3,Math
109033,PHYSICS,3,Science
109033,MSGENERALIST,2,GeneralEd
109033,FRENCH,3,ForeignLanguage
109033,HSGENSCIENCE,3,Science
109033,CHEMISTRY,3,Science
109033,PREK,3,OtherSubjects
107185,MSMATH,1,Math
107185,PHYSICS,1,Science
107185,COMPUTERSCI,2,Math
107185,ENGLISH,2,English
107185,MSGENERALIST,1,GeneralEd
107185,HISTORY,2,SocialStudies
107185,ESL,3,English
107185,BILINGUAL,3,ForeignLanguage
107185,MUSIC,2,OtherSubjects
107185,SPED,3,GeneralEd
107185,HSGENSCIENCE,1,Science
107185,MSGENSCIENCE,1,Science
107185,CHEMISTRY,1,Science
107185,HSMATH,1,Math
107185,ELEMENTARY,3,GeneralEd
107185,FRENCH,3,ForeignLanguage
107185,ARTS,2,Humanities
107185,SPANISH,3,ForeignLanguage
107185,PREK,3,OtherSubjects
107185,BIOLOGY,1,Science
108576,BILINGUAL,3,ForeignLanguage
108576,SPANISH,3,ForeignLanguage
108576,ESL,3,English
108576,FRENCH,3,ForeignLanguage
108576,MUSIC,3,OtherSubjects
108576,SPED,2,GeneralEd
102837,MUSIC,3,OtherSubjects
102837,PHYSICS,3,Science
102837,PREK,3,OtherSubjects
102837,HSGENSCIENCE,3,Science
102837,MSMATH,3,Math
102837,SPED,3,GeneralEd
102837,CHEMISTRY,3,Science
102837,ARTS,3,Humanities
102837,BILINGUAL,3,ForeignLanguage
102837,ENGLISH,2,English
102837,MSGENSCIENCE,3,Science
102837,HISTORY,1,SocialStudies
102837,ESL,3,English
102837,COMPUTERSCI,3,Math
102837,ELEMENTARY,3,GeneralEd
102837,MSGENERALIST,3,GeneralEd
102837,FRENCH,3,ForeignLanguage
102837,HSMATH,3,Math
102837,BIOLOGY,3,Science
102837,SPANISH,3,ForeignLanguage
102552,CHEMISTRY,3,Science
102552,MSMATH,3,Math
102552,ENGLISH,3,English
102552,PREK,1,OtherSubjects
102552,SPANISH,3,ForeignLanguage
102552,MSGENSCIENCE,2,Science
102552,MUSIC,3,OtherSubjects
102552,SPED,2,GeneralEd
102552,BIOLOGY,3,Science
102552,BILINGUAL,3,ForeignLanguage
102552,COMPUTERSCI,3,Math
102552,ESL,3,English
102552,HSMATH,3,Math
102552,PHYSICS,3,Science
102552,MSGENERALIST,2,GeneralEd
102552,ARTS,3,Humanities
102552,FRENCH,3,ForeignLanguage
102552,ELEMENTARY,1,GeneralEd
102552,HSGENSCIENCE,2,Science
102552,HISTORY,3,SocialStudies
107697,PHYSICS,3,Science
107697,BIOLOGY,3,Science
107697,ENGLISH,3,English
107697,ESL,3,English
107697,HSMATH,3,Math
107697,MSGENERALIST,2,GeneralEd
107697,PREK,2,OtherSubjects
107697,SPANISH,3,ForeignLanguage
107697,MUSIC,3,OtherSubjects
107697,ARTS,1,Humanities
107697,HISTORY,2,SocialStudies
107697,CHEMISTRY,3,Science
107697,BILINGUAL,3,ForeignLanguage
107697,COMPUTERSCI,3,Math
107697,SPED,3,GeneralEd
107697,MSGENSCIENCE,3,Science
107697,HSGENSCIENCE,3,Science
107697,FRENCH,3,ForeignLanguage
107697,MSMATH,3,Math
107697,ELEMENTARY,2,GeneralEd
106870,BIOLOGY,1,Science
106870,HSGENSCIENCE,1,Science
106870,PREK,3,OtherSubjects
106870,HSMATH,2,Math
106870,MSGENSCIENCE,1,Science
106870,ELEMENTARY,3,GeneralEd
106870,SPED,3,GeneralEd
106870,BILINGUAL,3,ForeignLanguage
106870,MSGENERALIST,2,GeneralEd
106870,COMPUTERSCI,3,Math
106870,MUSIC,3,OtherSubjects
106870,MSMATH,1,Math
106870,ESL,3,English
106870,HISTORY,1,SocialStudies
106870,ENGLISH,2,English
106870,CHEMISTRY,3,Science
106870,ARTS,3,Humanities
106870,SPANISH,3,ForeignLanguage
106870,PHYSICS,3,Science
106870,FRENCH,3,ForeignLanguage
104604,MSMATH,1,Math
104604,ARTS,3,Humanities
104604,MSGENERALIST,3,GeneralEd
104604,FRENCH,3,ForeignLanguage
104604,ELEMENTARY,3,GeneralEd
104604,SPANISH,3,ForeignLanguage
104604,COMPUTERSCI,3,Math
104604,HISTORY,3,SocialStudies
104604,PHYSICS,3,Science
104604,ESL,3,English
104604,ENGLISH,3,English
104604,HSGENSCIENCE,1,Science
104604,CHEMISTRY,1,Science
104604,MUSIC,3,OtherSubjects
104604,HSMATH,1,Math
104604,MSGENSCIENCE,1,Science
104604,BIOLOGY,1,Science
104604,BILINGUAL,3,ForeignLanguage
104604,SPED,3,GeneralEd
104604,PREK,3,OtherSubjects
104106,MSGENERALIST,3,GeneralEd
104106,ENGLISH,3,English
104106,PHYSICS,3,Science
104106,HSGENSCIENCE,3,Science
104106,PREK,2,OtherSubjects
104106,ELEMENTARY,1,GeneralEd
104106,HISTORY,3,SocialStudies
104106,MSMATH,3,Math
104106,SPED,3,GeneralEd
104106,ARTS,3,Humanities
104106,BILINGUAL,3,ForeignLanguage
104106,MUSIC,3,OtherSubjects
104106,BIOLOGY,3,Science
104106,ESL,3,English
104106,CHEMISTRY,3,Science
104106,HSMATH,3,Math
104106,COMPUTERSCI,3,Math
104106,MSGENSCIENCE,3,Science
104106,FRENCH,3,ForeignLanguage
104106,SPANISH,3,ForeignLanguage
106211,COMPUTERSCI,2,Math
106211,MUSIC,3,OtherSubjects
106211,MSMATH,2,Math
106211,SPANISH,3,ForeignLanguage
106211,MSGENSCIENCE,2,Science
106211,BIOLOGY,2,Science
