PERSONID,REGION_CODE,REGION_Pref_Level,REGION_Pref_Rank
109342,404,1,4
109342,432,2,4
109342,436,2,5
109342,423,2,2
109342,NA,2,3
109342,429,1,1
109342,410,1,3
109342,421,2,1
109342,427,1,5
104663,435,2,1
104663,416,3,2
104663,432,3,1
104663,452,1,1
104663,442,2,3
104663,440,3,3
104663,444,2,2
104663,436,2,2
104663,435,2,2
104663,438,3,1
107532,421,2,3
107532,434,2,4
107532,433,3,4
107532,400,2,2
107532,437,2,1
107532,410,1,1
107532,411,3,3
107532,424,3,1
107532,405,1,3
107532,438,1,2
107532,418,3,2
101902,438,1,1
101902,404,2,8
101902,443,1,2
101902,419,2,4
101902,421,3,10
101902,424,2,7
101902,411,2,6
101902,406,3,9
101902,400,1,3
101902,407,2,5
103274,421,1,2
103274,436,2,2
103274,404,1,4
103274,427,2,3
103274,402,1,5
103274,438,1,3
103274,409,1,1
103274,406,3,2
103274,424,3,1
103274,430,2,1
108062,413,3,10
108062,410,3,4
108062,422,3,2
108062,402,3,4
108062,424,3,3
108062,414,3,11
108062,439,3,9
108062,414,3,9
108062,410,3,5
108062,404,3,8
108062,407,3,6
108062,426,3,6
108062,430,3,10
108062,430,3,8
108062,424,3,5
108062,402,3,3
108062,423,1,1
108062,407,3,7
108062,426,3,7
107450,439,3,1
107450,419,1,2
107450,438,2,3
107450,404,1,1
107450,426,1,3
107450,414,1,2
107450,407,3,1
107450,437,2,2
107450,411,2,4
107450,432,2,1
102165,435,3,1
102165,433,3,2
102165,403,3,1
102165,NA,3,2
102165,NA,3,2
102165,405,1,1
102165,410,3,1
102165,408,3,2
102165,417,3,1
102165,423,3,1
101440,442,3,1
101440,417,2,2
101440,410,1,1
101440,402,2,1
101440,404,1,1
101440,436,3,2
101440,439,2,2
101440,423,1,5
101440,405,1,3
101440,424,1,4
101680,432,2,1
101680,430,2,1
101680,416,3,1
101680,420,3,1
101680,438,1,2
101680,427,2,1
101680,438,1,1
101680,403,1,3
101680,413,2,1
101680,414,2,1
101680,406,2,1
103451,408,1,1
103451,438,2,3
103451,446,1,3
103451,429,3,3
103451,418,3,2
103451,438,3,1
103451,437,2,1
103451,400,1,2
103451,444,2,4
103451,443,2,2
102516,405,1,1
102516,418,2,1
102516,434,1,4
102516,415,3,2
102516,446,1,3
102516,408,1,2
102516,412,1,3
102516,402,2,3
102516,431,3,2
102516,421,2,2
101964,406,3,3
101964,423,3,1
101964,407,2,4
101964,402,2,5
101964,446,3,2
101964,419,2,3
101964,424,2,1
101964,422,3,3
101964,405,1,1
101964,404,2,2
103020,418,2,3
103020,409,1,2
103020,404,2,4
103020,413,1,4
103020,403,3,1
103020,NA,2,2
103020,406,1,1
103020,429,2,1
103020,421,3,2
103020,427,1,3
107101,421,1,1
107101,432,3,8
107101,406,3,7
107101,444,3,9
107101,419,3,4
107101,443,3,6
107101,438,3,3
107101,438,3,2
107101,414,3,5
107101,437,3,1
101969,431,3,9
101969,433,2,6
101969,415,2,7
101969,411,3,10
101969,404,1,1
101969,418,2,4
101969,420,2,3
101969,438,2,5
101969,405,1,2
101969,400,2,8
103538,NA,3,1
103538,429,3,1
103538,426,1,2
103538,412,1,2
103538,427,2,3
103538,443,1,2
103538,402,2,3
103538,432,1,1
103538,438,2,1
103538,431,2,2
107204,413,3,5
107204,429,3,3
107204,423,1,2
107204,440,3,1
107204,422,1,1
107204,414,2,2
107204,433,2,4
107204,406,3,6
107204,434,3,7
107204,432,2,3
107204,416,3,2
107204,424,2,1
108853,NA,1,2
108853,429,2,3
108853,403,1,4
108853,423,3,1
108853,427,1,1
108853,406,2,2
108853,NA,2,1
108853,416,1,3
108853,417,1,5
108853,409,3,2
105976,434,1,2
105976,410,2,2
105976,404,1,1
105976,429,1,1
105976,438,1,2
105976,405,2,1
105976,407,3,2
105976,416,3,1
105976,424,1,1
105976,421,2,1
103457,402,1,1
103457,420,2,2
103457,411,2,2
103457,421,2,1
103457,424,1,3
103457,406,2,6
103457,430,2,3
103457,413,2,5
103457,438,2,4
103457,410,1,1
103457,446,1,2
103457,408,1,2
100857,409,2,7
100857,406,3,10
100857,407,1,4
100857,402,1,2
100857,424,1,3
100857,413,3,8
100857,410,1,1
100857,430,3,9
100857,403,1,5
100857,438,2,6
102064,423,2,4
102064,408,3,1
102064,406,3,3
102064,NA,3,2
102064,424,2,2
102064,446,3,4
102064,405,1,1
102064,410,2,1
102064,404,2,3
102064,402,2,5
101338,422,1,5
101338,439,1,4
101338,405,2,2
101338,408,2,1
101338,412,2,3
101338,403,2,5
101338,404,1,1
101338,418,2,4
101338,423,1,2
101338,424,1,3
109193,421,1,3
109193,433,3,3
109193,416,2,2
109193,422,2,1
109193,404,1,3
109193,429,1,1
109193,406,1,2
109193,442,2,1
109193,446,2,1
109193,436,2,2
109193,430,1,1
109193,434,1,3
106415,434,3,2
106415,404,1,5
106415,403,1,3
106415,448,3,1
106415,406,1,2
106415,405,2,3
106415,430,1,4
106415,413,2,1
106415,424,2,2
106415,419,1,1
102826,433,3,9
102826,424,3,7
102826,429,3,3
102826,410,3,6
102826,407,3,8
102826,413,1,2
102826,404,3,10
102826,436,3,4
102826,427,3,5
102826,406,1,1
106918,NA,1,3
106918,433,2,4
106918,406,1,5
106918,411,1,1
106918,435,1,2
106918,401,2,3
106918,423,2,2
106918,410,2,1
106918,434,2,5
106918,414,1,4
100152,414,1,2
100152,434,1,2
100152,410,2,7
100152,435,2,7
100152,433,2,8
100152,438,1,1
100152,442,3,10
100152,400,3,9
100152,406,1,4
100152,431,1,3
101292,407,1,2
101292,412,2,2
101292,404,1,1
101292,435,2,3
101292,400,1,5
101292,433,3,2
101292,413,1,4
101292,439,1,3
101292,424,3,1
101292,427,2,1
103438,405,2,3
103438,434,3,3
103438,410,1,3
103438,437,2,1
103438,413,3,1
103438,430,1,4
103438,432,1,1
103438,406,3,2
103438,403,2,1
103438,408,1,1
104780,406,3,1
104780,409,3,1
104780,433,3,1
104780,427,3,1
104780,420,3,1
104780,438,3,1
104780,416,3,1
104780,429,3,1
104780,412,1,1
104780,437,3,1
100052,438,2,6
100052,414,2,7
100052,438,2,4
100052,400,2,2
100052,443,2,5
100052,413,3,1
100052,421,2,1
100052,401,1,1
100052,446,3,2
100052,434,2,3
109507,419,1,4
109507,431,1,1
109507,402,1,5
109507,438,2,1
109507,432,1,2
109507,440,2,2
109507,NA,3,1
109507,429,1,2
109507,433,3,1
109507,438,2,3
104798,420,3,1
104798,409,3,1
104798,423,3,1
104798,439,3,1
104798,412,1,1
104798,418,3,1
104798,407,3,1
104798,438,3,1
104798,410,3,1
104798,411,3,1
107394,429,2,3
107394,418,2,1
107394,412,2,4
107394,404,1,1
107394,432,3,2
107394,409,2,2
107394,434,1,1
107394,427,2,1
107394,421,3,1
107394,416,2,2
107394,436,1,2
107394,NA,1,2
107277,424,2,2
107277,426,2,3
107277,421,2,4
107277,438,3,1
107277,439,2,7
107277,422,1,1
107277,430,3,2
107277,423,2,1
107277,404,2,6
107277,407,2,5
109828,413,3,1
109828,432,2,1
109828,421,3,1
109828,400,2,1
109828,415,3,1
109828,410,1,1
109828,437,3,1
109828,442,3,1
109828,435,2,1
109828,429,3,1
109828,416,3,1
100036,411,3,1
100036,443,2,2
100036,442,3,1
100036,438,2,4
100036,400,2,1
100036,438,2,5
100036,414,3,1
100036,434,3,1
100036,437,2,3
100036,421,3,1
100036,401,1,1
109854,432,2,1
109854,410,1,1
109854,422,2,1
109854,403,3,1
109854,438,3,1
109854,417,3,1
109854,419,2,1
109854,424,2,1
109854,423,2,1
109854,402,1,1
107753,404,3,7
107753,423,1,3
107753,402,3,8
107753,424,1,2
107753,437,3,10
107753,410,3,9
107753,407,2,4
107753,426,2,5
107753,422,1,1
107753,439,3,6
103478,421,2,3
103478,400,2,2
103478,443,1,3
103478,430,2,1
103478,404,1,2
103478,432,1,1
103478,438,1,3
103478,436,2,3
103478,416,2,4
103478,NA,2,5
101778,432,1,2
101778,440,3,1
101778,423,1,5
101778,446,2,3
101778,421,1,4
101778,411,2,2
101778,438,1,3
101778,402,2,1
101778,435,3,1
101778,410,1,1
100871,439,2,6
100871,405,1,4
100871,NA,1,3
100871,429,2,2
100871,438,2,5
100871,415,2,4
100871,403,1,1
100871,410,1,2
100871,454,2,3
100871,411,2,1
108000,406,3,3
108000,422,1,2
108000,410,3,5
108000,432,3,4
108000,407,1,3
108000,439,3,2
108000,423,1,1
108000,424,2,2
108000,404,3,1
108000,417,2,1
105596,442,3,1
105596,413,2,3
105596,406,2,5
105596,411,2,2
105596,432,2,6
105596,430,2,4
105596,421,2,1
105596,400,2,7
105596,416,2,8
105596,417,1,1
105596,433,3,2
104583,NA,3,1
104583,NA,1,1
104583,430,1,1
104583,409,2,1
104583,433,3,2
104583,414,1,2
104583,419,1,3
104583,427,2,1
104583,403,3,1
104583,432,3,2
104583,400,3,1
106747,411,1,4
106747,433,1,2
106747,402,3,2
106747,435,1,3
106747,406,2,3
106747,437,1,5
106747,NA,2,2
106747,408,2,1
106747,432,1,1
106747,419,3,1
108059,402,3,2
108059,400,3,3
108059,439,2,5
108059,404,2,4
108059,424,2,3
108059,448,2,6
108059,410,3,1
108059,423,1,1
108059,422,2,1
108059,435,3,4
108059,407,2,2
100054,437,2,1
100054,421,2,1
100054,409,2,1
100054,438,2,1
100054,400,2,1
100054,443,2,1
100054,438,2,1
100054,434,2,1
100054,401,1,1
100054,435,3,1
102961,411,3,3
102961,427,3,2
102961,406,1,1
102961,429,3,3
102961,443,3,3
102961,404,3,3
102961,437,3,2
102961,436,3,3
102961,416,3,3
102961,432,3,1
105132,406,1,3
105132,404,2,3
105132,411,2,2
105132,421,1,1
105132,434,2,1
105132,410,3,1
105132,430,1,2
105132,415,2,1
105132,418,2,4
105132,424,1,3
106188,430,3,1
106188,413,3,3
106188,434,1,1
106188,406,2,5
106188,442,1,2
106188,441,2,3
106188,419,3,4
106188,440,3,1
106188,438,1,3
106188,411,2,4
105642,413,3,2
105642,403,2,1
105642,424,3,6
105642,405,3,3
105642,416,3,4
105642,NA,1,2
105642,433,3,7
105642,417,1,1
105642,429,3,5
105642,423,3,1
105532,404,3,1
105532,410,3,1
105532,419,3,1
105532,417,1,1
105532,409,3,1
105532,427,3,1
105532,403,1,1
105532,444,3,1
105532,429,2,1
105532,402,3,1
105532,432,3,1
105701,410,3,9
105701,439,3,8
105701,429,3,1
105701,409,3,3
105701,NA,3,2
105701,440,3,5
105701,406,3,4
105701,NA,3,6
105701,417,1,1
105701,423,3,7
105819,405,3,4
105819,432,2,2
105819,429,1,2
105819,420,3,1
105819,417,1,3
105819,436,2,3
105819,NA,2,2
105819,407,3,2
105819,409,1,1
105819,402,2,4
105819,427,3,3
105389,416,1,1
105389,401,1,1
105389,420,3,1
105389,409,3,1
105389,439,1,1
105389,448,2,1
105389,413,1,1
105389,404,1,1
105389,NA,2,1
105389,430,1,1
104336,404,2,2
104336,409,2,3
104336,432,1,1
104336,439,2,1
104336,411,2,4
104336,419,3,4
104336,407,3,2
104336,413,3,3
104336,414,3,1
104336,442,1,2
101688,438,3,2
101688,NA,3,6
101688,NA,3,10
101688,438,1,1
101688,432,3,5
101688,411,3,7
101688,443,3,3
101688,419,3,8
101688,400,3,9
101688,430,3,4
103813,406,3,1
103813,409,2,2
103813,411,1,1
103813,434,3,1
103813,419,3,1
103813,421,2,1
103813,400,3,1
103813,433,2,1
103813,438,2,2
103813,414,2,1
106928,438,2,1
106928,443,2,1
106928,411,1,4
106928,434,1,1
106928,435,2,1
106928,421,1,2
106928,430,3,1
106928,406,3,1
106928,442,1,5
106928,431,1,3
104560,419,1,5
104560,433,3,10
104560,438,2,8
104560,421,1,2
104560,406,1,4
104560,427,3,9
104560,434,2,7
104560,446,1,3
104560,423,2,6
104560,413,1,1
104276,423,2,3
104276,432,1,1
104276,454,3,2
104276,446,3,4
104276,437,3,1
104276,409,1,2
104276,441,3,3
104276,433,2,2
104276,411,2,2
104276,436,2,1
101816,402,3,1
101816,400,2,2
101816,406,1,1
101816,424,2,2
101816,421,1,2
101816,438,1,1
101816,454,3,1
101816,434,2,3
101816,413,2,1
101816,411,2,3
108712,438,1,3
108712,419,3,1
108712,438,1,5
108712,414,2,2
108712,404,1,2
108712,NA,2,1
108712,402,1,1
108712,421,3,2
108712,446,2,3
108712,400,1,4
100293,401,1,1
100293,400,1,1
103605,441,1,2
103605,409,1,1
103605,443,1,1
103605,438,2,1
103605,437,1,1
103605,444,1,1
103605,427,2,1
103605,421,3,1
103605,404,3,1
103605,446,1,1
105810,429,2,4
105810,409,2,2
105810,417,1,1
105810,406,1,3
105810,403,1,2
105810,438,2,5
105810,420,2,6
105810,424,2,3
105810,433,3,10
105810,410,2,1
107181,402,3,1
107181,438,2,1
107181,423,3,3
107181,410,2,3
107181,424,3,2
107181,433,3,6
107181,438,1,1
107181,426,3,3
107181,407,3,4
107181,437,2,1
105874,417,1,1
105874,411,2,1
105874,435,2,1
105874,400,2,2
105874,NA,2,3
105874,429,2,2
105874,418,3,4
105874,441,2,3
105874,448,3,4
105874,427,2,3
100890,410,1,1
100890,417,2,9
100890,438,2,7
100890,404,1,4
100890,423,3,10
100890,424,1,3
100890,402,1,2
100890,413,2,6
100890,403,1,5
100890,431,2,8
102338,NA,2,1
102338,406,2,4
102338,411,2,5
102338,446,1,1
102338,437,3,1
102338,414,2,2
102338,431,2,6
102338,443,3,1
102338,412,2,3
102338,416,2,3
103868,406,2,1
103868,443,3,2
103868,434,2,3
103868,408,3,3
103868,427,1,2
103868,414,1,4
103868,430,1,3
103868,400,2,2
103868,409,1,1
103868,436,3,1
108427,404,1,1
108427,406,2,1
108427,446,2,3
108427,438,1,5
108427,426,1,4
108427,423,1,2
108427,433,2,4
108427,424,1,3
108427,410,2,5
108427,NA,2,2
100602,424,1,2
100602,405,3,1
100602,407,2,1
100602,426,2,3
100602,423,2,5
100602,402,1,3
100602,433,3,2
100602,404,2,1
100602,438,2,2
100602,410,1,1
104750,438,3,9
104750,410,1,5
104750,446,1,4
104750,437,2,6
104750,443,2,7
104750,446,1,1
104750,408,1,2
104750,438,3,10
104750,448,2,8
104750,412,1,3
103560,402,3,3
103560,410,3,1
103560,400,1,4
103560,426,3,4
103560,437,2,1
103560,438,1,3
103560,401,2,2
103560,443,1,2
103560,414,3,2
103560,438,1,1
102318,417,3,6
102318,409,3,5
102318,423,3,8
102318,405,3,4
102318,408,3,2
102318,421,3,3
102318,446,3,1
102318,446,1,1
102318,412,3,1
102318,444,3,2
103650,429,3,1
103650,NA,3,1
103650,427,3,1
103650,416,3,1
103650,452,3,1
103650,443,1,1
103650,436,3,1
103650,419,3,1
103650,437,3,1
103650,418,3,1
102675,407,1,1
102675,426,2,30
102675,419,2,31
102675,423,2,5
102675,441,2,32
102675,439,2,29
102675,417,3,98
102675,404,2,23
102675,403,3,97
102675,452,2,60
108738,407,2,1
108738,437,3,1
108738,439,1,3
108738,404,1,4
108738,424,1,1
108738,421,1,5
108738,411,2,2
108738,406,2,3
108738,410,1,2
108738,443,3,2
106937,404,2,4
106937,443,1,2
106937,433,2,3
106937,437,1,1
106937,444,2,1
106937,401,2,5
106937,434,2,5
106937,409,3,1
106937,435,2,2
106937,429,3,2
104488,413,1,1
104488,417,3,2
104488,410,3,3
104488,NA,1,4
104488,403,3,1
104488,406,1,2
104488,430,2,1
104488,423,1,3
104488,440,2,2
102079,405,1,1
102079,446,3,1
102079,422,1,3
102079,424,1,2
102079,439,1,5
102079,402,2,1
102079,415,2,2
102079,412,2,3
102079,421,1,4
102079,410,2,4
103690,429,1,1
103690,412,2,3
103690,409,1,2
103690,401,3,2
103690,438,2,4
103690,414,3,1
103690,406,2,2
103690,435,3,3
103690,419,2,1
103690,411,1,3
102953,406,1,1
104329,432,1,1
104329,429,3,7
104329,NA,3,5
104329,416,3,9
104329,409,3,8
104329,NA,2,3
104329,403,2,2
104329,436,3,10
104329,414,3,6
104329,419,2,4
100896,423,1,5
100896,436,3,9
100896,417,1,6
100896,NA,1,4
100896,424,1,2
100896,403,1,1
100896,438,1,3
100896,410,3,10
100896,429,2,8
100896,411,2,7
103896,411,1,4
103896,406,1,5
103896,NA,2,1
103896,429,3,2
103896,430,2,1
103896,417,1,1
103896,NA,2,2
103896,403,1,2
103896,432,2,2
103896,400,1,3
102669,404,3,1
102669,406,3,1
102669,402,3,1
102669,407,1,1
102669,439,3,1
102669,427,3,1
102669,437,3,1
102669,443,3,1
102669,410,3,1
102669,416,3,1
104773,442,1,2
104773,405,3,5
104773,444,1,3
104773,434,3,4
104773,411,2,4
104773,412,1,1
104773,439,3,2
104773,408,2,1
104773,417,2,6
104773,446,2,2
104773,423,2,5
104773,435,3,1
104773,446,2,3
104773,421,3,3
100174,421,3,1
100174,401,3,1
100174,406,3,1
100174,435,1,1
100174,435,3,2
100174,438,3,1
100174,402,3,1
100174,433,3,1
100174,410,3,1
104542,443,3,9
104542,430,1,4
104542,433,3,7
104542,434,2,5
104542,413,1,1
104542,419,3,8
104542,414,3,10
104542,421,2,6
104542,438,1,3
104542,400,1,2
108822,419,3,1
108822,NA,2,1
108822,438,2,1
108822,403,2,1
108822,427,1,1
108822,430,2,1
108822,411,3,1
108822,436,3,1
108822,409,2,1
108822,429,2,1
103797,414,3,1
103797,421,3,1
103797,406,3,1
103797,413,3,1
103797,443,3,1
103797,435,3,1
103797,435,3,1
103797,433,3,1
103797,434,3,1
103797,411,1,1
106338,410,1,1
106338,400,2,6
106338,434,3,9
106338,419,1,4
106338,413,3,10
106338,402,1,2
106338,438,1,3
106338,421,2,7
106338,438,2,8
106338,423,1,5
107217,423,3,1
107217,452,3,1
107217,439,3,1
107217,424,2,1
107217,441,3,1
107217,409,3,1
107217,NA,3,1
107217,403,3,1
107217,407,3,1
107217,422,1,1
107217,404,3,1
105714,430,3,5
105714,429,3,8
105714,NA,3,1
105714,423,3,9
105714,403,3,3
105714,436,3,7
105714,417,1,1
105714,405,3,4
105714,427,3,6
105714,413,3,2
104290,410,3,1
104290,424,3,2
104290,429,2,2
104290,417,3,1
104290,NA,3,2
104290,403,3,1
104290,NA,3,1
104290,432,1,1
104290,406,2,1
104290,413,2,2
106155,401,2,2
106155,433,3,2
106155,440,2,4
106155,423,2,3
106155,446,3,1
106155,412,2,1
106155,406,1,2
106155,434,1,2
106155,448,1,3
106155,439,1,1
106155,404,1,3
107013,430,3,1
107013,424,2,4
107013,401,2,1
107013,406,3,2
107013,421,1,1
107013,423,2,5
107013,417,2,7
107013,410,2,3
107013,400,2,6
107013,409,2,2
100831,404,3,7
100831,416,2,1
100831,432,3,3
100831,403,1,1
100831,436,3,5
100831,414,3,1
100831,427,3,2
100831,410,3,4
100831,405,3,4
100831,438,3,6
106554,410,2,3
106554,448,3,2
106554,404,1,1
106554,430,3,1
106554,418,1,4
106554,424,2,2
106554,409,1,3
106554,420,1,6
106554,446,1,2
106554,408,1,5
106554,429,2,1
106554,405,2,4
109181,430,1,1
109181,443,3,1
109181,442,3,1
109181,429,3,1
109181,407,3,1
109181,431,3,1
109181,401,3,1
109181,448,3,1
109181,440,3,1
109204,427,1,2
109204,NA,2,3
109204,403,2,1
109204,416,3,1
109204,440,3,1
109204,406,1,4
109204,417,2,2
109204,409,1,2
109204,430,1,1
109204,429,1,5
108445,407,2,1
108445,400,3,1
108445,409,1,2
108445,422,1,1
108445,424,1,1
108445,423,1,3
108445,429,2,1
108445,404,2,1
108445,405,2,2
108445,406,3,1
104551,NA,2,2
104551,423,3,1
104551,410,3,2
104551,402,3,3
104551,417,2,5
104551,413,1,1
104551,430,2,1
104551,406,2,6
104551,403,2,4
104551,440,2,3
103973,443,1,1
103973,430,1,3
103973,406,2,1
103973,400,3,1
103973,434,2,2
103973,438,1,2
103973,414,1,4
103973,437,1,5
103973,411,3,2
103973,433,2,3
101873,404,1,1
101873,424,2,1
101873,400,1,2
101873,436,3,1
101873,421,1,2
101873,443,2,1
101873,446,2,3
101873,438,2,1
101873,403,1,3
101873,419,3,1
101873,432,2,2
101873,438,1,3
103349,426,3,1
103349,417,3,1
103349,410,3,1
103349,423,3,1
103349,429,3,1
103349,432,3,1
103349,409,1,1
103349,438,3,1
103349,439,3,1
103349,404,3,1
103638,421,1,3
103638,438,1,2
103638,438,1,1
103638,446,2,2
103638,430,3,1
103638,414,1,2
103638,433,2,2
103638,411,3,1
103638,437,2,1
103638,443,1,1
107358,411,2,3
107358,433,3,1
107358,441,2,5
107358,440,2,2
107358,409,1,2
107358,436,1,1
107358,442,2,5
107358,430,2,1
107358,413,2,4
107358,452,3,2
105234,429,3,2
105234,403,3,1
105234,406,3,1
105234,417,3,1
105234,416,1,1
105234,NA,3,1
105234,440,3,1
105234,430,3,1
105234,NA,3,1
105234,452,3,1
104122,406,2,1
104122,402,1,3
104122,416,3,4
104122,454,3,2
104122,415,3,1
104122,409,1,1
104122,434,2,2
104122,442,3,3
104122,438,1,2
104122,433,2,3
102964,411,2,1
102964,430,2,1
102964,414,3,1
102964,413,1,2
102964,NA,1,2
102964,438,1,1
102964,406,1,2
102964,434,1,1
102964,421,2,1
102964,419,2,1
101145,432,3,1
101145,403,1,1
101145,404,3,1
101145,410,3,1
101145,417,3,1
101145,407,3,1
101145,419,3,2
101145,NA,3,1
101145,423,3,1
101145,422,3,1
103386,409,1,1
103386,446,2,1
103386,421,3,3
103386,434,3,2
103386,NA,2,2
103386,429,1,1
103386,433,3,1
103386,436,2,3
103386,441,2,1
103386,444,2,4
102316,412,1,3
102316,446,1,1
102316,446,1,2
102316,402,3,10
102316,433,2,6
102316,421,2,7
102316,431,1,4
102316,438,1,5
102316,438,3,9
102316,448,2,8
102812,430,2,2
102812,413,2,1
102812,406,1,1
102812,434,3,2
102812,442,3,1
102812,436,2,7
102812,421,2,3
102812,440,2,6
102812,454,2,5
102812,433,2,4
104314,404,2,3
104314,410,2,5
104314,408,2,2
104314,405,2,1
104314,403,3,1
104314,424,2,6
104314,435,3,2
104314,432,1,1
104314,411,2,4
104314,409,1,2
107588,423,3,3
107588,405,3,3
107588,410,1,1
107588,437,1,1
107588,438,2,1
107588,402,1,1
107588,438,2,2
107588,421,1,1
107588,404,1,1
107588,400,2,2
109033,407,1,5
109033,435,3,10
109033,408,2,7
109033,404,1,3
109033,424,1,2
109033,439,1,1
109033,422,1,4
109033,406,2,9
109033,417,1,6
109033,402,2,8
106964,409,2,1
106964,434,2,1
106964,411,3,1
106964,423,2,1
106964,NA,2,1
106964,429,2,1
106964,448,2,1
106964,432,2,1
106964,421,1,1
106964,NA,2,1
101954,446,3,2
101954,405,1,1
101954,NA,2,2
101954,409,3,2
101954,417,3,1
101954,410,2,1
101954,402,2,1
101954,NA,3,2
101954,421,3,1
101954,431,3,1
108511,439,2,2
108511,404,2,1
108511,438,1,1
108511,410,1,5
108511,454,1,4
108511,446,3,2
108511,421,1,2
108511,446,3,1
108511,424,1,3
108511,444,2,3
105053,418,3,1
105053,446,2,1
105053,406,1,2
105053,434,1,5
105053,415,1,4
105053,411,2,3
105053,421,1,3
105053,405,3,2
105053,414,2,2
105053,431,1,1
107185,437,3,1
107185,442,3,3
107185,408,3,1
107185,412,3,3
107185,438,1,1
107185,416,3,5
107185,434,3,3
107185,446,3,5
107185,424,3,4
107185,438,3,2
102511,412,3,1
102511,446,3,1
102511,403,3,1
102511,448,3,1
102511,446,1,1
102511,408,2,1
102511,404,2,1
102511,424,3,1
102511,423,2,1
102511,410,3,1
105520,410,2,2
105520,438,2,2
105520,417,1,1
105520,419,2,1
105520,411,2,2
105520,423,3,1
105520,427,1,3
105520,446,2,1
105520,403,1,2
105520,434,1,3
105520,412,1,3
105520,406,1,3
106491,438,2,2
106491,437,2,1
106491,419,1,1
106491,442,3,3
106491,430,3,2
106491,NA,1,2
106491,421,3,1
106491,400,1,4
106491,438,2,3
106491,414,1,3
100197,410,3,1
100197,435,3,2
100197,404,3,4
100197,413,3,2
100197,409,3,3
100197,421,3,1
100197,401,3,2
100197,414,3,2
100197,400,1,1
100197,433,3,3
101448,NA,2,3
101448,400,3,1
101448,403,2,2
101448,423,1,1
101448,429,2,4
101448,410,2,5
101448,404,1,1
101448,NA,3,8
101448,419,2,1
101448,NA,3,2
101045,NA,1,2
101045,NA,2,2
101045,419,3,4
101045,410,3,2
101045,417,2,1
101045,429,3,1
101045,403,1,1
101045,432,2,3
101045,423,3,3
101045,NA,3,5
108340,404,2,1
108340,438,3,1
108340,438,3,2
108340,439,1,5
108340,423,1,1
108340,426,2,2
108340,424,1,3
108340,422,1,2
108340,410,2,3
108340,407,1,4
108576,434,1,2
108576,435,3,1
108576,440,3,1
108576,415,2,1
108576,438,2,3
108576,446,2,2
108576,431,2,4
108576,433,2,2
108576,411,2,5
108576,454,1,1
102458,407,1,5
102458,404,1,3
102458,434,1,4
102458,424,2,7
102458,429,2,8
102458,436,2,9
102458,423,2,10
102458,405,1,6
102458,409,1,2
102458,446,1,1
109108,434,2,5
109108,443,2,4
109108,441,1,6
109108,437,2,1
109108,438,1,1
109108,412,1,3
109108,435,3,2
109108,433,1,5
109108,421,1,4
109108,401,3,1
109108,438,2,2
109108,419,2,3
109108,430,1,2
101931,431,1,2
101931,446,2,6
101931,404,1,4
101931,407,3,2
101931,403,3,1
101931,405,1,3
101931,412,2,8
101931,429,1,5
101931,418,2,7
101931,446,1,1
103365,412,3,2
103365,439,1,3
103365,424,1,2
103365,446,3,1
103365,405,2,3
103365,402,2,2
103365,404,2,1
103365,414,2,4
103365,421,2,5
103365,409,1,1
109574,446,2,1
109574,440,2,2
109574,422,3,1
109574,409,1,1
109574,434,2,2
109574,436,2,1
109574,433,1,1
109574,435,1,1
109574,444,2,2
109574,435,1,2
109574,404,2,2
109574,426,2,1
109574,446,1,1
109574,401,1,2
109574,454,2,1
109574,432,2,1
109574,412,1,2
109574,442,1,2
109574,431,2,2
109574,411,1,2
109574,443,3,2
109574,402,1,1
102837,406,1,1
102837,400,2,1
102837,434,2,7
102837,421,2,4
102837,411,2,2
102837,435,3,2
102837,410,2,3
102837,419,2,5
102837,401,3,1
102837,414,2,6
102552,400,2,3
102552,438,2,4
102552,431,3,1
102552,434,3,2
102552,NA,1,4
102552,433,2,2
102552,446,1,1
102552,401,2,1
102552,446,1,2
102552,412,1,3
