PERSONID,Applicant_Pool,UNIV_Selectivity,UNIV_Major,Candidate_Strength,Low_IncomeComm_Ex,Low_IncomeComm_Ex_L,Mission_KNWL_ALNMT,FastApp,ESSAY_Length,ESSAY_T1,ESSAY_T2,ESSAY_T3,ESSAY_T4,ESSAY_T5,ESSAY_T6,ESSAY_T7,ESSAY_T8,ESSAY_T9,ESSAY_T10,MATCH_REGION_CODE,MATCH_Subject,MATCH_is_home_region,MATCH_is_UNIV_Region,MATCH_is_Current_Region,MATCH_District,MATCH_School,MATCH_School_Type,MATCH_Grade_Level,MATCH_Y1_subject_group,OUTCOME_1_Confirmed,OUTCOME_2_StartTeaching,OUTCOME_3_Complet_Y1,OC_Satisfaction_Y1,OUTCOME_4_Complet_Y2,OC_Satisfaction_Y2,MATCH_Region_Pref_Level,MATCH_Region_Pref_Rank,MATCH_Subject_Prefer
107214,A,More Selective,Biology,0.72967491,Y,LEVEL2,3,0,1708,0.002633417,0.231450558,0.002633313,0.002633055,0.288613468,0.461503655,0.002633042,0.002633253,0.002632872,0.002633351,422,ELEMENTARY,TRUE,TRUE,TRUE,Partner 265,School 1394,Charter School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,5.5,1,6.25,1,2,1
101177,A,More Selective,Economics,0.67438758,N,LEVEL1,2,0,1894,0.31659472,0.002182291,0.322015226,0.080422372,0.115658604,0.002182443,0.002181955,0.002182256,0.154398143,0.002182012,403,HISTORY,TRUE,TRUE,TRUE,Partner 119,School 0652,Traditional Public School,MIDDLE,English,1,1,1,5.75,1,6.25,1,2,1
109343,A,More Selective,Sociology,0.71343589,Y,LEVEL3,4,0,1693,0.002329494,0.002329428,0.24268733,0.002329363,0.002329548,0.384058446,0.002329751,0.002329536,0.356947333,0.002329777,429,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
105460,B,Selective,Political Science,0.78768584,Y,LEVEL3,5,1,2706,0.001729358,0.065731883,0.00172891,0.001728627,0.221922472,0.001728577,0.001728856,0.420760363,0.17756018,0.105380803,416,ENGLISH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,3
101835,A,More Selective,Mathematics,0.68443076,Y,LEVEL2,2.5,0,1325,0.003704513,0.003705442,0.003704825,0.003704634,0.751716197,0.003705008,0.003705078,0.003705103,0.003704771,0.21864444,438,HSMATH,FALSE,TRUE,FALSE,Partner 014,School 0917,Traditional Public School,HIGH,Math,1,1,1,7,1,NA,1,1,1
100194,B,Selective,Communications,0.79390642,Y,LEVEL3,5,1,1636,0.00243987,0.00243993,0.32212767,0.002440027,0.002440167,0.002440081,0.002440269,0.002439931,0.38024655,0.280545443,400,ELEMENTARY,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,2
108725,B,Selective,Art,0.69211428,Y,LEVEL1,2,0,2248,0.21816878,0.001669231,0.265223563,0.001669176,0.001669259,0.00166925,0.001669308,0.001669096,0.504923165,0.0016692,424,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,0
102550,A,More Selective,Psychology,0.82758073,Y,LEVEL2,4,0,1566,0.002177502,0.002177499,0.002177452,0.163424969,0.361467659,0.298972607,0.163068905,0.002177719,0.002178133,0.002177598,446,ELEMENTARY,TRUE,TRUE,TRUE,Partner 475,School 0495,Traditional Public School,HIGH,Math,1,1,1,6.75,1,6.5,1,1,2
101560,B,Less Selective,English,0.73267322,Y,LEVEL3,4.5,0,1046,0.184230864,0.003450256,0.003450024,0.003450225,0.003449968,0.788167953,0.003450318,0.003450278,0.00345018,0.003449935,404,ENGLISH,TRUE,TRUE,TRUE,Partner 537,School 2481,Charter School,MIDDLE,English,1,1,1,3.5,0,NA,1,1,1
107747,A,More Selective,Education (special),0.77688428,Y,LEVEL2,3,0,1920,0.16155149,0.002042966,0.002042834,0.002042729,0.002042741,0.420860946,0.40328756,0.002042886,0.002042991,0.002042877,423,ELEMENTARY,TRUE,TRUE,TRUE,Partner 441,School 0440,Charter School,PREK-K,General Ed,1,1,1,5.25,1,7,1,2,1
103861,B,Selective,Criminal Justice,0.61913091,Y,LEVEL3,4.5,1,960,0.00434982,0.004349962,0.004350094,0.004350151,0.004350448,0.004350318,0.004350565,0.581437051,0.383761138,0.004350428,411,ENGLISH,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,2
101865,B,More Selective,Natural Resources,0.77967618,Y,LEVEL3,4,0,2392,0.001476015,0.481953293,0.101532221,0.001475804,0.142902836,0.001476008,0.001475915,0.128649324,0.137582675,0.001475866,438,HSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,2
101523,A,More Selective,Education (general),0.9212905,Y,LEVEL3,4.5,0,2097,0.001725916,0.56706363,0.001725903,0.001725642,0.001726152,0.135850221,0.001725922,0.00172593,0.285004795,0.001725887,404,ENGLISH,FALSE,FALSE,FALSE,Partner 542,School 0808,Traditional Public School,MIDDLE,Social Studies,1,1,1,3,1,NA,1,1,1
101887,B,Selective,Anthropology,0.80305021,Y,LEVEL3,3.5,0,1756,0.359048724,0.002440875,0.172800273,0.066893399,0.26725176,0.002440929,0.121801019,0.002441177,0.002440892,0.002440993,438,MSGENSCIENCE,TRUE,TRUE,FALSE,Partner 547,School 1434,Traditional Public School,MIDDLE,Science,1,1,1,4,0,NA,1,1,1
108024,A,Selective,Psychology,0.85225565,Y,LEVEL3,5,1,2464,0.211539388,0.002179808,0.227309227,0.002179755,0.002179965,0.172723547,0.00218001,0.317164302,0.002180128,0.060363896,423,ENGLISH,TRUE,FALSE,TRUE,Partner 583,School 0733,Charter School,6,English,1,1,1,5.5,1,3.75,1,1,1
100814,B,More Selective,Urban Studies,0.81167469,Y,LEVEL3,5,1,1220,0.002944777,0.251371652,0.303018689,0.002944545,0.117754228,0.002945075,0.002944581,0.00294494,0.310186774,0.002944732,403,ELEMENTARY,TRUE,FALSE,FALSE,Partner 426,School 0069,Traditional Public School,LOWER ELEMENTARY (1-2),English,1,1,1,3.75,1,3.75,1,3,1
103535,A,Most Selective,Government,0.66240805,Y,LEVEL3,4,1,1714,0.105220474,0.251996905,0.318873465,0.003236753,0.148255289,0.003236774,0.003237189,0.003237006,0.159469366,0.003236806,443,HISTORY,FALSE,FALSE,FALSE,Partner 334,School 0989,Traditional Public School,MIDDLE,Social Studies,1,1,1,6,1,5.75,1,1,1
105617,A,Most Selective,History,0.71699342,Y,LEVEL3,5,0,2743,0.251377761,0.158049881,0.00161838,0.001618112,0.095234655,0.423308313,0.001618149,0.001618421,0.063938148,0.001618189,417,HISTORY,TRUE,FALSE,FALSE,Partner 075,School 0352,Charter School,HIGH,Social Studies,1,1,1,5.25,1,3.75,1,1,1
109137,B,Most Selective,Mathematics,0.77727101,Y,LEVEL3,5,1,1973,0.002274038,0.00227423,0.163258359,0.002274029,0.233918265,0.586903989,0.002274141,0.002274432,0.002274101,0.002274389,441,HSMATH,FALSE,TRUE,FALSE,Partner 530,School 0186,Bureau of Indian Affairs (BIA) Schools,MIDDLE,Math,1,1,1,4.75,1,5.25,1,1,2
103654,A,Selective,Education (elementary),0.80938634,Y,LEVEL3,5,0,1732,0.003340164,0.250312805,0.003340534,0.003340101,0.003340784,0.261693597,0.00334082,0.003340439,0.003340157,0.464610577,443,ELEMENTARY,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
108788,B,Least Selective,English,0.71019619,Y,LEVEL3,4,1,1708,0.54799825,0.002330096,0.00233016,0.002330136,0.117175907,0.002329951,0.002329724,0.318515301,0.002330513,0.002330012,427,MSGENSCIENCE,TRUE,TRUE,TRUE,0,0,0,0,0,1,1,1,NA,1,6.75,1,2,1
103118,A,Selective,Political Science,0.77734665,Y,LEVEL2,4,0,1715,0.002274357,0.00227437,0.002274179,0.002274395,0.002274252,0.350277156,0.0022745590000000002,0.00227442,0.002274174,0.631528199,406,BILINGUAL,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
109670,A,Less Selective,Education (general),0.78489187,Y,LEVEL3,3.5,0,2491,0.0019748500000000002,0.412437737,0.370111257,0.023406379,0.001974639,0.001974976,0.18219547,0.001974928,0.00197484,0.00197493,448,SPED,TRUE,TRUE,TRUE,Partner 543,School 1908,Traditional Public School,UPPER ELEMENTARY (3-5),Other,1,1,1,5.25,1,6,1,5,1
102865,A,Most Selective,Neuroscience,0.77603783,Y,LEVEL2,2,0,1833,0.213569254,0.442826778,0.142861277,0.189412549,0.001888429,0.001888191,0.001888374,0.001888514,0.0018884,0.001888229,406,HSGENSCIENCE,FALSE,TRUE,TRUE,Partner 263,School 0211,Traditional Public School,HIGH,Science,1,1,1,6.75,1,7,1,1,1
104618,B,Selective,Chemistry,0.78199753,N,LEVEL1,2.5,1,1802,0.075038791,0.002281083,0.002281144,0.069663085,0.244458467,0.215288982,0.002280909,0.167770907,0.083719365,0.137217283,413,HSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
101526,A,Most Selective,Management,0.72676907,Y,LEVEL3,4,0,1720,0.570341289,0.002086519,0.076154545,0.002086293,0.002086549,0.338898361,0.002086577,0.002086389,0.002086712,0.002086738,404,MSMATH,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
109200,A,Most Selective,Philosophy,0.69362617,Y,LEVEL1,2,0,1988,0.002331761,0.380784959,0.098329209,0.002332214,0.002331552,0.117596678,0.389297754,0.002331783,0.002332052,0.002332037,430,HSGENSCIENCE,TRUE,TRUE,TRUE,Partner 228,School 0315,Traditional Public School,HIGH,Science,1,1,1,6.75,1,6,1,1,1
108226,A,More Selective,Political Science,0.72902989,Y,LEVEL2,3,0,2309,0.001643302,0.280424088,0.27452454,0.001643302,0.001643082,0.128333747,0.001643166,0.001643146,0.306858301,0.001643318,423,SPED,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,7,3
109630,A,Least Selective,Family Studies,0.77721248,Y,LEVEL2,2.5,0,2262,0.00169836,0.160989299,0.405595988,0.001698383,0.255159318,0.001698173,0.001698149,0.001698401,0.168065622,0.001698307,420,ELEMENTARY,TRUE,TRUE,TRUE,Partner 274,School 0659,Charter School,PREK-K,General Ed,1,1,1,5.75,1,5.25,2,3,1
104625,A,More Selective,Psychology,0.79790962,Y,LEVEL3,4,0,1591,0.002781038,0.431315869,0.002780912,0.00278056,0.002780613,0.002780876,0.00278063,0.546438098,0.002780512,0.002780922,413,ELEMENTARY,TRUE,TRUE,TRUE,Partner 296,School 0036,Charter School,MIDDLE,Math,1,1,1,6,0,NA,1,1,1
108711,A,Most Selective,Biology,0.80504083,Y,LEVEL3,4,0,1714,0.094668932,0.158615172,0.002635684,0.002635956,0.594880819,0.136020571,0.002635483,0.002636089,0.002635481,0.002635769,424,MSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
107509,B,Most Selective,Interdisciplinary Studies,0.66960632,Y,LEVEL3,4,1,792,0.52518177,0.005557597,0.005557083,0.005556391,0.005556405,0.005557886,0.005556529,0.005557351,0.005556428,0.430362612,437,SPED,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,2,0
105661,A,Least Selective,Communications,0.72697401,Y,LEVEL2,2,0,1883,0.761195719,0.001565652,0.042178545,0.001565449,0.095967345,0.001565552,0.001565606,0.001565341,0.091265425,0.001565362,417,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,2
104292,B,Least Selective,General Studies,0.67238611,N,LEVEL2,3,0,1881,0.241866916,0.573530078,0.001929368,0.001929866,0.018591395,0.001929532,0.053680025,0.001929648,0.102683648,0.001929512,432,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
106372,A,Selective,Public Policy,0.71373097,Y,LEVEL3,4,0,1901,0.525889933,0.002180745,0.002180657,0.040563263,0.002180994,0.275099277,0.002180635,0.145363122,0.002180749,0.002180621,419,ELEMENTARY,FALSE,FALSE,FALSE,Partner 142,School 1097,Traditional Public School,UPPER ELEMENTARY (3-5),Math,1,1,1,6.75,1,7,1,4,1
107643,A,More Selective,Women's Studies,0.73499737,Y,LEVEL1,2,1,1524,0.002781755,0.237970844,0.45433566,0.002781949,0.002781884,0.002781955,0.288220137,0.002781704,0.002782007,0.002782051,437,ENGLISH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
104539,B,Least Selective,Business,0.67262465,Y,LEVEL2,3,1,1545,0.003227783,0.003227477,0.003227663,0.003227299,0.003227073,0.279344827,0.003227026,0.00322758,0.003227025,0.694836259,413,MSGENERALIST,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,1
109300,A,Least Selective,Psychology,0.68376744,Y,LEVEL3,4,0,1733,0.139081866,0.002129093,0.002129002,0.002128851,0.002128957,0.843886077,0.002128803,0.00212923,0.002128956,0.002129169,430,BILINGUAL,TRUE,TRUE,TRUE,Partner 228,School 1210,Traditional Public School,LOWER ELEMENTARY (1-2),English,1,1,1,7,1,7,1,1,1
109059,A,Most Selective,Physics,0.69500922,Y,LEVEL3,3,0,1777,0.002223057,0.00222332,0.002223297,0.002222965,0.474792987,0.165469006,0.344175547,0.002223205,0.002223291,0.002223311,439,HSGENSCIENCE,TRUE,FALSE,FALSE,Partner 500,School 0371,Traditional Public School,HIGH,Math,1,1,1,5.25,1,3,1,2,1
106564,A,Selective,English Literature,0.85963166,Y,LEVEL2,2.5,0,1515,0.002634535,0.002634384,0.684085608,0.002634956,0.002634557,0.002634245,0.002634222,0.002634662,0.294838428,0.002634417,418,ENGLISH,FALSE,FALSE,FALSE,Partner 137,School 0267,Charter School,HIGH,English,1,1,1,5.25,1,6.75,1,1,1
106421,A,More Selective,International Studies/Relations,0.9226506,Y,LEVEL3,5,0,1631,0.935285032,0.00222904,0.002229108,0.002229206,0.002228812,0.002228887,0.002229032,0.046882767,0.002229059,0.002229046,419,HISTORY,TRUE,FALSE,TRUE,Partner 142,School 0026,Traditional Public School,MIDDLE,Social Studies,1,1,1,6,1,4.5,1,1,1
100495,A,Selective,Neuroscience,0.8007238,Y,LEVEL3,3.5,0,1893,0.00212868,0.79500252,0.002128803,0.070917033,0.002129186,0.002128764,0.11917875,0.002128669,0.002128894,0.002128724,402,CHEMISTRY,FALSE,FALSE,FALSE,Partner 224,School 0602,Traditional Public School,HIGH,Science,1,1,1,6,1,6.75,1,1,1
108158,B,Least Selective,Communications,0.77110814,Y,LEVEL3,3.5,1,1723,0.002565556,0.00256567,0.002565678,0.002565404,0.193951011,0.002565811,0.002565761,0.148099899,0.391729981,0.250825256,423,SPED,FALSE,FALSE,TRUE,Partner 128,School 1738,Charter School,LOWER ELEMENTARY (1-2),English,1,1,1,7,1,7,1,1,3
106337,A,More Selective,Sociology,0.87075257,Y,LEVEL2,4,0,1613,0.57592356200000006,0.092879012,0.001855502,0.13291344,0.160840124,0.001855611,0.028165895,0.001855695,0.001855601,0.001855523,419,ENGLISH,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
103688,A,More Selective,Psychology,0.83191818,Y,LEVEL3,4.5,0,1407,0.004169444,0.004169594,0.004169547,0.004169619,0.004169791,0.004169578,0.14899075,0.493481249,0.00416959,0.328340858,411,SPED,TRUE,TRUE,TRUE,Partner 496,School 1725,Charter School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,6,1,7,1,3,1
106781,A,Less Selective,Political Science,0.74427586,Y,LEVEL3,4,0,1562,0.220125511,0.002782951,0.002783056,0.002782686,0.002783604,0.002782886,0.206636295,0.002782681,0.002782967,0.55375731,435,HSGENSCIENCE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,2,3,1
105282,A,Selective,Women's Studies,0.85378983,Y,LEVEL3,4.5,0,1548,0.002502734,0.850601315,0.002503228,0.002502579,0.002502809,0.002502966,0.129374593,0.002503077,0.002503151,0.002503483,416,ELEMENTARY,TRUE,TRUE,TRUE,Partner 550,School 0621,Traditional Public School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,2.25,1,3.5,1,1,1
102327,A,More Selective,Neuroscience,0.80735407,Y,LEVEL3,4,0,1815,0.140143767,0.399398863,0.109011047,0.17598623,0.001969379,0.001969427,0.040372536,0.056072373,0.073107049,0.001969356,446,HSGENSCIENCE,TRUE,TRUE,TRUE,Partner 002,School 1953,Traditional Public School,HIGH,Science,1,1,1,7,1,6.25,1,1,2
100363,B,Selective,Sociology,0.76024102,Y,LEVEL3,5,0,2055,0.001516337,0.416891038,0.001516382,0.001516347,0.001516408,0.382201999,0.001516418,0.001516359,0.001516327,0.190292343,400,ELEMENTARY,TRUE,TRUE,TRUE,Partner 261,School 0320,Traditional Public School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,5.75,1,6,1,1,2
100421,A,Most Selective,Human Biology,0.79194766,Y,LEVEL3,4.5,0,2232,0.001788231,0.262322336,0.049323432,0.001788018,0.001788318,0.001788533,0.540616572,0.001788185,0.137007996,0.001788365,402,BIOLOGY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,2,1,2
107522,A,More Selective,Speech Therapy,0.70452059,Y,LEVEL2,2,0,1862,0.00244022,0.00244038,0.691171646,0.002440063,0.28930521,0.002440333,0.002440699,0.002440609,0.002440318,0.002440495,437,SPED,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,3,2
103699,A,More Selective,History,0.68773984,Y,LEVEL3,4,0,1742,0.002327062,0.472554266,0.115063384,0.002327326,0.002327129,0.396092087,0.002327341,0.002327126,0.002327116,0.002327197,411,SPED,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,2
108612,B,Most Selective,English,0.69774119,Y,LEVEL3,4.5,0,1507,0.410842896,0.003704999,0.559517145,0.003704736,0.003704624,0.003705171,0.003704732,0.003705753,0.003704687,0.003705232,424,ENGLISH,TRUE,TRUE,TRUE,Partner 489,School 1131,Charter School,MIDDLE,English,1,1,1,5.75,1,5,1,1,2
104565,A,More Selective,Italian,0.68875824,Y,LEVEL2,2.5,1,1801,0.246518388,0.200821608,0.1515017,0.001889868,0.001889846,0.122786961,0.001890131,0.139076099,0.131735548,0.001889854,413,MSGENERALIST,FALSE,FALSE,FALSE,Partner 192,School 0114,Traditional Public School,MIDDLE,English,1,1,1,6.25,1,6,1,5,1
107926,B,More Selective,Psychology,0.80140222,Y,LEVEL3,4,1,1888,0.002175562,0.316494405,0.002175545,0.137906954,0.002175665,0.318670869,0.002175886,0.213873893,0.002175478,0.002175742,423,SPED,FALSE,TRUE,TRUE,Partner 497,School 1576,Traditional Public School,HIGH,Math,1,1,1,3.5,1,3.75,1,1,1
106971,A,More Selective,Communications,0.82553815,Y,LEVEL2,3,0,1616,0.216653436,0.002183777,0.38550657,0.002183304,0.002183909,0.002183926,0.002183892,0.002183573,0.1207515,0.263986081,421,ELEMENTARY,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
104992,B,Selective,Communications,0.76967164,N,LEVEL1,2.5,0,1740,0.300662786,0.002330268,0.002330317,0.187407866,0.236946359,0.002330063,0.002330353,0.002330268,0.036467563,0.226864144,414,ELEMENTARY,FALSE,FALSE,FALSE,Partner 230,School 0443,Traditional Public School,UPPER ELEMENTARY (3-5),English,1,1,1,6.5,1,6,1,1,1
106350,B,Most Selective,Public Policy,0.66183293,Y,LEVEL3,4,0,2277,0.001590867,0.001590788,0.001590642,0.001590601,0.110432409,0.337018162,0.326404303,0.001590695,0.001590549,0.216600999,419,ELEMENTARY,TRUE,TRUE,TRUE,Partner 142,School 0625,Traditional Public School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,7,1,6.5,1,1,1
102692,A,More Selective,Creative Writing,0.75192292,Y,LEVEL3,4.5,0,2011,0.119094655,0.002223367,0.002223293,0.002223091,0.002223302,0.002223458,0.074272931,0.002223469,0.002223389,0.791069031,407,ENGLISH,TRUE,TRUE,TRUE,Partner 103,School 1000,Charter School,HIGH,English,1,1,1,4.75,0,NA,1,1,1
103806,B,Selective,Education (elementary),0.80614118,Y,LEVEL3,5,0,1842,0.746791124,0.002704307,0.002704204,0.002704095,0.002703831,0.002704143,0.002703846,0.002703939,0.002703657,0.231576875,411,ELEMENTARY,FALSE,FALSE,TRUE,Partner 484,School 0832,Traditional Public School,PREK-K,General Ed,1,1,1,7,1,7,1,1,1
106529,A,More Selective,Early Childhood Education,0.80501842,Y,LEVEL3,3.5,0,1317,0.478166878,0.00303836,0.252926409,0.003037626,0.003038123,0.003038387,0.098892972,0.151784673,0.003038458,0.003038144,418,ELEMENTARY,FALSE,FALSE,FALSE,Partner 240,School 1384,Charter School,PREK-K,General Ed,1,1,1,6.25,1,NA,1,2,0
104886,B,More Selective,Marketing,0.97224105,Y,LEVEL3,4.5,1,1407,0.003128083,0.230539471,0.371278435,0.003127407,0.003127574,0.003127665,0.003127379,0.003127355,0.376289099,0.00312753,414,MSGENSCIENCE,TRUE,TRUE,FALSE,Partner 064,School 2475,Traditional Public School,HIGH,English,1,1,1,2.75,0,NA,1,1,3
109817,A,Most Selective,Psychology,0.63328039,Y,LEVEL2,4,0,1828,0.278833658,0.208125442,0.002085941,0.002085963,0.002086167,0.412977666,0.002085805,0.002085684,0.087547809,0.002085882,410,ELEMENTARY,FALSE,FALSE,FALSE,Partner 147,School 1249,Traditional Public School,LOWER ELEMENTARY (1-2),General Ed,1,1,1,5.5,1,5.75,1,1,1
102341,A,More Selective,Industrial Engineering,0.78910088,Y,LEVEL2,3,1,1815,0.002137194,0.250363708,0.108738579,0.002137224,0.288633376,0.051076844,0.00213741,0.002137316,0.290500849,0.00213747,446,HSMATH,TRUE,TRUE,TRUE,Partner 002,School 2109,Traditional Public School,HIGH,Math,1,1,1,5.75,1,6.25,1,1,1
104708,A,More Selective,English,0.81592374,Y,LEVEL2,3,0,1689,0.353602231,0.399228513,0.002383433,0.002383135,0.002383161,0.230486199,0.002383159,0.002383346,0.002383419,0.00238336,412,SPED,FALSE,FALSE,FALSE,Partner 314,School 0533,Charter School,LOWER ELEMENTARY (1-2),English,1,1,1,6.5,1,6.75,1,1,1
102334,B,Less Selective,Criminal Justice,0.72420752,Y,LEVEL3,4,1,1651,0.002634728,0.373258531,0.002634372,0.002634731,0.191359296,0.002634588,0.002634615,0.024598235,0.076821394,0.320789546,446,MSGENSCIENCE,TRUE,FALSE,TRUE,Partner 002,School 2167,Traditional Public School,MIDDLE,Math,1,1,1,6.75,1,6.25,1,1,2
100422,A,Selective,Other,0.84510395,Y,LEVEL3,5,0,1546,0.002566433,0.738676369,0.002566497,0.035817675,0.002566135,0.00256666,0.002566295,0.069923922,0.002566473,0.140183553,402,ESL,FALSE,TRUE,TRUE,Partner 224,School 0949,Traditional Public School,HIGH,Math,1,1,1,4,1,4.25,1,1,0
109342,B,Most Selective,Chinese,0.79582204,Y,LEVEL1,2,0,1657,0.274788529,0.002704869,0.53559643,0.002704613,0.002705053,0.002704561,0.002704739,0.00270495,0.170681715,0.002704596,429,ELEMENTARY,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,1,1,2
104663,B,More Selective,Geology,0.77425608,Y,LEVEL3,4,0,1477,0.002861664,0.002861566,0.002861428,0.002860959,0.591197968,0.002861674,0.093636774,0.295134932,0.002861429,0.002861571,452,HSGENSCIENCE,TRUE,FALSE,TRUE,Partner 458,School 2776,Traditional Public School,MIDDLE,Science,1,1,1,6.75,1,NA,1,1,1
107532,A,Less Selective,Education (elementary),0.70493327,Y,LEVEL3,4.5,1,1673,0.002944393,0.002944311,0.282889038,0.002943532,0.002943827,0.002944123,0.002943707,0.002944023,0.002944101,0.693558931,437,ELEMENTARY,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,1,0,0,NA,0,NA,2,1,1
101902,A,Most Selective,Sociology,0.8023686,Y,LEVEL2,4,1,2204,0.331541747,0.229404032,0.425046712,0.00200108,0.002001204,0.002001012,0.002000855,0.002001204,0.00200109,0.002001078,438,ELEMENTARY,FALSE,FALSE,FALSE,Partner 435,School 1743,Traditional Public School,UPPER ELEMENTARY (3-5),English,1,1,1,3.75,1,3,1,1,1
103274,A,Least Selective,History,0.71300725,Y,LEVEL2,3,0,1887,0.002001702,0.002001966,0.066579521,0.002001902,0.149398312,0.169711933,0.602298975,0.002001867,0.002001831,0.002002026,409,SPED,FALSE,FALSE,FALSE,Partner 260,School 1120,Charter School,UPPER ELEMENTARY (3-5),General Ed,1,1,1,7,1,6,1,1,2
108062,A,More Selective,Criminology,0.65944746,Y,LEVEL3,4.5,0,2508,0.209954247,0.306969613,0.001725881,0.001725855,0.001725896,0.341651082,0.131069839,0.001725883,0.001725777,0.001725922,423,SPED,FALSE,FALSE,FALSE,Partner 054,School 1751,Traditional Public School,HIGH,Math,1,1,1,4,1,NA,1,1,1
107450,B,Selective,English Literature,0.78104632,Y,LEVEL3,4.5,0,1915,0.085354976,0.157342851,0.002638248,0.210487872,0.002637622,0.002637819,0.307547897,0.002637433,0.057304855,0.171410426,437,ENGLISH,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,2,2,1
102165,B,Most Selective,Philosophy,0.69207617,Y,LEVEL3,4,1,1425,0.269411832,0.366632849,0.003036603,0.003035717,0.003036837,0.194836244,0.003035973,0.150901899,0.003035709,0.003036357,405,SPED,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,0,NA,0,NA,1,1,1
101440,A,Most Selective,Finance,0.75076298,Y,LEVEL1,2,0,1738,0.002044715,0.409026414,0.002043232,0.00204331,0.228032336,0.348636597,0.002043486,0.002043294,0.002043351,0.002043236,404,MSMATH,TRUE,TRUE,TRUE,Partner 537,School 0834,Charter School,6,Math,1,1,1,6,1,5.5,1,1,1
101680,A,Most Selective,Economics,0.75026063,Y,LEVEL1,2.5,0,2637,0.589615643,0.001725836,0.184880033,0.001725682,0.001725738,0.163399801,0.001725882,0.051749747,0.001725991,0.001725651,438,HSMATH,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,1,1
103451,A,Most Selective,Biopsychology,0.67082533,Y,LEVEL3,3.5,1,1436,0.268016398,0.003044996,0.213295519,0.003044716,0.196020514,0.30439797,0.003044941,0.003045217,0.003045093,0.003044597,408,ELEMENTARY,TRUE,TRUE,TRUE,Partner 300,School 0015,Charter School,PREK-K,General Ed,1,1,1,3.75,1,NA,1,1,1
102516,A,Most Selective,Political Science,0.7314739,Y,LEVEL2,3.5,0,1921,0.002440148,0.294006765,0.164031208,0.002439894,0.00244009,0.394214481,0.002440152,0.133106828,0.002440113,0.002440324,446,MSGENERALIST,TRUE,TRUE,FALSE,Partner 019,School 1117,Charter School,6,English,1,1,1,5.5,1,4.75,1,3,2
